Row ID,Salesman ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Postal Code,Product ID, Sales ,Quantity,Discount, Profit 
731,STAFF-2371,US-2016-150861,10-Jan-22,17-Jan-22,First Class,EG-13900,Emily Grady,Consumer,98800,FUR-CH-10002965, 542.646 ,3,0.1, 102.4998 
732,STAFF-2841,US-2016-150861,30-May-19,23-Jun-19,First Class,EG-13900,Emily Grady,Consumer,17700,OFF-LA-10001317, 6.3 ,2,0, 3.024 
733,STAFF-570,CA-2017-131954,24-Nov-20,22-Dec-20,Standard Class,DS-13030,Darrin Sayre,Home Office,22100,OFF-ST-10000736, 242.94 ,3,0, 9.7176 
734,STAFF-2230,CA-2017-131954,29-Sep-22,29-Oct-22,Standard Class,DS-13030,Darrin Sayre,Home Office,21060,TEC-AC-10003610, 179.97 ,3,0, 86.3856 
735,STAFF-371,CA-2017-131954,28-Apr-17,09-May-17,Standard Class,DS-13030,Darrin Sayre,Home Office,50000,OFF-BI-10003982, 99.696 ,6,0.2, 33.6474 
736,STAFF-1817,CA-2017-131954,24-Jul-23,20-Aug-23,Standard Class,DS-13030,Darrin Sayre,Home Office,24100,OFF-BI-10003291, 27.936 ,4,0.2, 9.4284 
737,STAFF-663,CA-2017-131954,25-Jun-23,08-Jul-23,Standard Class,DS-13030,Darrin Sayre,Home Office,60000,FUR-BO-10001619, 84.98 ,1,0, 18.6956 
738,STAFF-1362,CA-2017-131954,28-Apr-22,05-May-22,Standard Class,DS-13030,Darrin Sayre,Home Office,75260,OFF-BI-10000138, 18.72 ,5,0.2, 6.552 
739,STAFF-385,CA-2014-132500,23-Nov-16,20-Dec-16,Standard Class,GZ-14470,Gary Zandusky,Consumer,50088,TEC-AC-10001383, 49.98 ,2,0, 8.4966 
740,STAFF-1906,CA-2014-112326,15-May-18,13-Jun-18,Standard Class,PO-19195,Phillina Ober,Home Office,81550,OFF-LA-10003223, 11.784 ,3,0.2, 4.2717 
741,STAFF-369,CA-2014-112326,01-Jan-21,31-Jan-21,Standard Class,PO-19195,Phillina Ober,Home Office,47830,OFF-ST-10002743, 272.736 ,3,0.2, -64.7748 
742,STAFF-997,CA-2014-112326,15-Feb-22,22-Feb-22,Standard Class,PO-19195,Phillina Ober,Home Office,35910,OFF-BI-10004094, 3.54 ,2,0.8, -5.487 
743,STAFF-415,US-2016-146710,22-Oct-92,08-Nov-92,Standard Class,SS-20875,Sung Shariari,Consumer,31700,OFF-SU-10004498, 51.52 ,5,0.2, -10.948 
744,STAFF-90,US-2016-146710,12-Jun-20,27-Jun-20,Standard Class,SS-20875,Sung Shariari,Consumer,89000,OFF-PA-10002615, 3.528 ,1,0.2, 1.1466 
745,STAFF-1260,US-2016-146710,05-Jun-12,03-Jul-12,Standard Class,SS-20875,Sung Shariari,Consumer,26070,OFF-PA-10004971, 4.624 ,1,0.2, 1.6762 
746,STAFF-2304,US-2016-146710,26-Sep-23,15-Oct-23,Standard Class,SS-20875,Sung Shariari,Consumer,30300,OFF-SU-10004261, 55.168 ,4,0.2, 6.2064 
747,STAFF-1760,CA-2014-124429,23-Jul-19,10-Aug-19,Same Day,MH-17785,Maya Herman,Corporate,21210,FUR-TA-10002607, 567.12 ,10,0.2, -28.356 
748,STAFF-620,CA-2014-124429,27-Aug-17,18-Sep-17,Same Day,MH-17785,Maya Herman,Corporate,8210,OFF-ST-10001809, 359.32 ,4,0, 7.1864 
749,STAFF-533,CA-2016-150889,18-Aug-21,08-Sep-21,Second Class,PB-19105,Peter Bühler,Consumer,17500,TEC-PH-10000004, 11.992 ,1,0.2, 0.8994 
750,STAFF-382,CA-2017-126074,10-Feb-23,22-Feb-23,Standard Class,RF-19735,Roland Fjeld,Consumer,28800,OFF-BI-10003638, 58.05 ,3,0, 26.703 
751,STAFF-1987,CA-2017-126074,27-Jul-14,16-Aug-14,Standard Class,RF-19735,Roland Fjeld,Consumer,21810,FUR-FU-10003577, 157.74 ,11,0, 56.7864 
752,STAFF-2217,CA-2017-126074,01-Jun-23,01-Jul-23,Standard Class,RF-19735,Roland Fjeld,Consumer,34120,OFF-AR-10003478, 56.98 ,7,0, 22.792 
753,STAFF-2088,CA-2017-126074,30-Jan-21,18-Feb-21,Standard Class,RF-19735,Roland Fjeld,Consumer,71550,OFF-BI-10000546, 2.88 ,1,0, 1.4112 
754,STAFF-1400,CA-2016-110499,26-Dec-23,02-Jan-24,First Class,YC-21895,Yoseph Carroll,Corporate,45620,TEC-CO-10002095, 1199.976 ,3,0.2, 374.9925 
755,STAFF-2691,CA-2015-135272,17-Sep-20,09-Oct-20,Standard Class,MS-17830,Melanie Seite,Consumer,21610,FUR-FU-10002759, 79.92 ,4,0, 28.7712 
756,STAFF-2527,CA-2016-140928,05-Jul-19,27-Jul-19,Standard Class,NB-18655,Nona Balk,Corporate,47410,FUR-TA-10001095, 383.438 ,4,0.45, -167.3184 
757,STAFF-332,CA-2014-106803,30-Dec-21,22-Jan-22,Standard Class,DC-13285,Debra Catini,Consumer,26080,OFF-ST-10002444, 24.56 ,2,0, 6.8768 
758,STAFF-1938,CA-2014-106803,22-Nov-17,06-Dec-17,Standard Class,DC-13285,Debra Catini,Consumer,84900,TEC-AC-10001267, 119.8 ,4,0, 47.92 
759,STAFF-1878,CA-2017-117240,15-May-24,04-Jun-24,Standard Class,CP-12340,Christine Phan,Corporate,34350,OFF-BI-10000848, 13.128 ,3,0.2, 4.2666 
760,STAFF-862,CA-2017-133333,02-May-10,29-May-10,Standard Class,BF-11020,Barry Französisch,Corporate,80200,OFF-PA-10002377, 22.72 ,4,0, 10.224 
761,STAFF-1008,CA-2015-112319,13-Nov-17,10-Dec-17,Standard Class,AR-10510,Andrew Roberts,Consumer,10150,OFF-PA-10003441, 58.32 ,9,0, 27.9936 
762,STAFF-1242,CA-2017-126046,23-Aug-23,05-Sep-23,Standard Class,JC-16105,Julie Creighton,Corporate,98800,OFF-LA-10004484, 12.39 ,3,0, 5.6994 
763,STAFF-1019,CA-2015-114923,01-Oct-23,17-Oct-23,Standard Class,LH-17020,Lisa Hazard,Consumer,72300,TEC-PH-10003931, 107.982 ,3,0.4, -26.9955 
764,STAFF-2152,CA-2014-162775,17-Jul-23,24-Jul-23,Second Class,CS-12250,Chris Selesnick,Corporate,47000,OFF-EN-10001990, 11.36 ,2,0, 5.3392 
765,STAFF-1550,CA-2014-162775,23-Sep-21,04-Oct-21,Second Class,CS-12250,Chris Selesnick,Corporate,71150,OFF-EN-10001532, 50.94 ,3,0, 25.47 
766,STAFF-1510,CA-2014-162775,31-Jul-20,16-Aug-20,Second Class,CS-12250,Chris Selesnick,Corporate,48000,TEC-AC-10003174, 646.74 ,6,0, 258.696 
767,STAFF-1457,CA-2014-162775,19-May-22,28-May-22,Second Class,CS-12250,Chris Selesnick,Corporate,26420,OFF-BI-10004187, 5.64 ,3,0, 2.7072 
768,STAFF-2546,CA-2014-162775,26-Jul-21,09-Aug-21,Second Class,CS-12250,Chris Selesnick,Corporate,81300,OFF-ST-10000025, 572.58 ,6,0, 34.3548 
769,STAFF-463,CA-2014-106810,23-Feb-18,11-Mar-18,Standard Class,AJ-10795,Anthony Johnson,Corporate,43700,FUR-FU-10004306, 310.88 ,2,0.2, 23.316 
770,STAFF-2102,CA-2016-157245,27-Mar-24,16-Apr-24,Standard Class,LE-16810,Laurel Elliston,Consumer,26810,FUR-CH-10003746, 641.96 ,2,0, 179.7488 
771,STAFF-476,CA-2017-104220,20-Apr-24,09-May-24,Standard Class,BV-11245,Benjamin Venier,Corporate,68100,OFF-BI-10001036, 18.28 ,2,0, 9.14 
772,STAFF-2417,CA-2017-104220,02-Apr-18,01-May-18,Standard Class,BV-11245,Benjamin Venier,Corporate,35500,TEC-PH-10004614, 207 ,3,0, 51.75 
773,STAFF-2863,CA-2017-104220,30-Sep-23,18-Oct-23,Standard Class,BV-11245,Benjamin Venier,Corporate,31100,OFF-BI-10000301, 32.35 ,5,0, 16.175 
774,STAFF-2591,CA-2017-104220,24-Jan-22,03-Feb-22,Standard Class,BV-11245,Benjamin Venier,Corporate,14200,OFF-BI-10003910, 7.71 ,1,0, 3.4695 
775,STAFF-355,CA-2017-104220,16-Jun-22,07-Jul-22,Standard Class,BV-11245,Benjamin Venier,Corporate,42920,OFF-AR-10004648, 40.3 ,2,0, 10.881 
776,STAFF-830,CA-2017-104220,27-Nov-22,12-Dec-22,Standard Class,BV-11245,Benjamin Venier,Corporate,28020,FUR-FU-10002597, 34.58 ,7,0, 14.5236 
777,STAFF-1246,CA-2014-165974,26-Nov-22,12-Dec-22,Standard Class,DL-12865,Dan Lawera,Consumer,94760,OFF-AR-10003405, 32.76 ,7,0.2, 3.6855 
778,STAFF-1692,CA-2015-144267,10-Jun-22,26-Jun-22,First Class,NZ-18565,Nick Zandusky,Home Office,72500,FUR-CH-10002335, 544.008 ,3,0.2, 40.8006 
779,STAFF-1417,CA-2015-144267,11-Oct-23,10-Nov-23,First Class,NZ-18565,Nick Zandusky,Home Office,9310,OFF-PA-10000157, 59.94 ,3,0, 28.1718 
780,STAFF-1692,CA-2015-144267,30-Jan-21,14-Feb-21,First Class,NZ-18565,Nick Zandusky,Home Office,27000,OFF-PA-10001947, 23.92 ,4,0, 11.7208 
781,STAFF-2450,CA-2015-144267,18-Feb-19,01-Mar-19,First Class,NZ-18565,Nick Zandusky,Home Office,43100,OFF-PA-10003657, 4.28 ,1,0, 1.926 
782,STAFF-1835,US-2015-157014,01-Dec-23,28-Dec-23,Second Class,BM-11785,Bryan Mills,Consumer,13300,OFF-BI-10001098, 32.07 ,5,0.7, -22.449 
783,STAFF-1136,US-2015-157014,02-Mar-24,28-Mar-24,Second Class,BM-11785,Bryan Mills,Consumer,80100,TEC-AC-10002167, 24 ,2,0.2, -2.7 
784,STAFF-1239,US-2015-157014,23-Mar-23,31-Mar-23,Second Class,BM-11785,Bryan Mills,Consumer,98150,FUR-BO-10004409, 35.49 ,1,0.5, -15.6156 
785,STAFF-1448,US-2015-157014,13-Jun-14,05-Jul-14,Second Class,BM-11785,Bryan Mills,Consumer,27060,TEC-AC-10000057, 47.984 ,2,0.2, 0.5998 
786,STAFF-2447,CA-2015-154921,24-Oct-23,01-Nov-23,Standard Class,EA-14035,Erin Ashbrook,Corporate,31750,OFF-EN-10000056, 186.69 ,3,0, 87.7443 
787,STAFF-1296,CA-2017-129567,31-Jan-23,09-Feb-23,Second Class,CL-12565,Clay Ludtke,Consumer,25200,OFF-BI-10000014, 17.456 ,2,0.2, 5.8914 
788,STAFF-609,CA-2015-154620,28-Feb-21,16-Mar-21,Standard Class,LT-17110,Liz Thompson,Consumer,17500,FUR-CH-10004675, 348.928 ,2,0.2, 34.8928 
789,STAFF-1612,CA-2015-115938,11-Jun-21,21-Jun-21,Standard Class,SA-20830,Sue Ann Reed,Consumer,89050,OFF-BI-10001543, 143.96 ,4,0, 69.1008 
790,STAFF-1457,CA-2015-115938,22-May-22,30-May-22,Standard Class,SA-20830,Sue Ann Reed,Consumer,26010,OFF-ST-10001321, 15.42 ,1,0, 4.1634 
791,STAFF-2909,CA-2015-115938,14-Nov-21,24-Nov-21,Standard Class,SA-20830,Sue Ann Reed,Consumer,31250,OFF-BI-10001132, 43.04 ,8,0, 21.0896 
792,STAFF-1789,CA-2015-115938,05-Apr-24,22-Apr-24,Standard Class,SA-20830,Sue Ann Reed,Consumer,21820,FUR-CH-10003199, 332.94 ,3,0, 79.9056 
793,STAFF-1677,CA-2016-105256,09-Jun-10,06-Jul-10,Same Day,JK-15730,Joe Kamberova,Consumer,26180,TEC-PH-10001530, 1363.96 ,5,0.2, 85.2475 
794,STAFF-242,CA-2014-156433,02-Jul-22,19-Jul-22,Standard Class,ES-14020,Erica Smith,Consumer,59200,OFF-LA-10001569, 9.96 ,2,0, 4.5816 
795,STAFF-2921,CA-2014-156433,30-Sep-21,17-Oct-21,Standard Class,ES-14020,Erica Smith,Consumer,33700,OFF-PA-10003724, 21.72 ,4,0, 10.6428 
796,STAFF-2901,CA-2017-151428,11-Aug-14,28-Aug-14,Standard Class,RH-19495,Rick Hansen,Consumer,17600,OFF-BI-10000546, 20.16 ,7,0, 9.8784 
797,STAFF-2718,CA-2015-124653,16-Apr-99,09-May-99,First Class,DB-13120,David Bremer,Corporate,10470,OFF-PA-10000176, 132.79 ,7,0, 63.7392 
798,STAFF-2429,CA-2015-124653,23-Jan-07,04-Feb-07,First Class,DB-13120,David Bremer,Corporate,36030,OFF-PA-10002365, 12.96 ,2,0, 6.2208 
799,STAFF-1717,CA-2015-124653,11-Mar-19,26-Mar-19,First Class,DB-13120,David Bremer,Corporate,73460,OFF-LA-10002271, 21.56 ,7,0, 10.3488 
800,STAFF-416,CA-2015-101910,12-Jul-22,06-Aug-22,Standard Class,CD-11920,Carlos Daly,Consumer,5300,FUR-CH-10002647, 283.92 ,5,0.2, 17.745 
801,STAFF-1916,CA-2017-105809,27-Jan-21,12-Feb-21,First Class,HW-14935,Helen Wasserman,Corporate,6150,FUR-FU-10004090, 22.23 ,1,0, 7.3359 
802,STAFF-772,CA-2017-105809,14-Aug-23,11-Sep-23,First Class,HW-14935,Helen Wasserman,Corporate,31650,TEC-PH-10001580, 215.968 ,2,0.2, 18.8972 
803,STAFF-293,CA-2016-136133,04-Oct-17,31-Oct-17,Second Class,HW-14935,Helen Wasserman,Corporate,81600,OFF-AP-10000576, 355.32 ,9,0, 99.4896 
804,STAFF-2461,CA-2016-115504,06-Oct-14,13-Oct-14,Standard Class,MC-18130,Mike Caudle,Corporate,93150,OFF-PA-10003953, 12.96 ,2,0, 6.2208 
805,STAFF-1809,CA-2017-135783,15-Apr-22,04-May-22,First Class,GM-14440,Gary McGarr,Consumer,27300,FUR-FU-10000794, 18.28 ,2,0, 6.2152 
806,STAFF-1510,CA-2014-134313,05-Nov-20,21-Nov-20,Standard Class,RA-19915,Russell Applegate,Consumer,82200,OFF-AR-10001897, 43.176 ,3,0.2, 4.3176 
807,STAFF-1502,CA-2014-134313,13-Apr-20,03-May-20,Standard Class,RA-19915,Russell Applegate,Consumer,34000,TEC-PH-10001795, 1983.968 ,4,0.2, 247.996 
808,STAFF-2119,CA-2015-140921,23-Jul-22,10-Aug-22,First Class,AA-10375,Allen Armold,Consumer,89600,FUR-FU-10003347, 28.4 ,2,0, 11.076 
809,STAFF-153,CA-2015-140921,11-May-18,05-Jun-18,First Class,AA-10375,Allen Armold,Consumer,89800,TEC-AC-10004901, 149.97 ,3,0, 50.9898 
810,STAFF-652,CA-2014-151995,29-Jun-20,09-Jul-20,First Class,ZC-21910,Zuschuss Carroll,Consumer,34400,OFF-AR-10003190, 11.52 ,4,0, 3.2256 
811,STAFF-487,CA-2014-151995,05-Jul-22,14-Jul-22,First Class,ZC-21910,Zuschuss Carroll,Consumer,40160,FUR-TA-10002903, 1298.55 ,5,0, 311.652 
812,STAFF-2173,CA-2014-151995,27-Aug-15,18-Sep-15,First Class,ZC-21910,Zuschuss Carroll,Consumer,34600,OFF-AP-10000240, 213.92 ,4,0, 62.0368 
813,STAFF-1940,CA-2014-151995,04-Mar-24,15-Mar-24,First Class,ZC-21910,Zuschuss Carroll,Consumer,89250,TEC-AC-10001101, 25.78 ,2,0, 2.578 
814,STAFF-1431,CA-2017-143686,14-Feb-16,03-Mar-16,Same Day,PJ-19015,Pauline Johnson,Consumer,6660,FUR-FU-10000794, 18.28 ,2,0, 6.2152 
815,STAFF-2290,CA-2017-143686,27-Dec-22,15-Jan-23,Same Day,PJ-19015,Pauline Johnson,Consumer,47100,TEC-AC-10001838, 1399.93 ,7,0, 601.9699 
816,STAFF-1938,CA-2015-106565,27-Feb-19,17-Mar-19,First Class,BW-11110,Bart Watters,Corporate,88460,OFF-PA-10000061, 51.84 ,8,0, 24.8832 
817,STAFF-1545,CA-2016-149370,11-Oct-19,26-Oct-19,Standard Class,DB-13210,Dean Braden,Consumer,16030,OFF-PA-10003651, 5.344 ,1,0.2, 1.8704 
818,STAFF-1414,CA-2014-140858,03-Apr-03,25-Apr-03,Standard Class,CA-12775,Cynthia Arntzen,Consumer,71550,OFF-PA-10000304, 41.472 ,8,0.2, 14.5152 
819,STAFF-1259,CA-2014-140858,28-Jan-20,11-Feb-20,Standard Class,CA-12775,Cynthia Arntzen,Consumer,2450,OFF-BI-10003094, 3.168 ,3,0.7, -2.4288 
820,STAFF-2868,CA-2014-140858,20-Oct-23,19-Nov-23,Standard Class,CA-12775,Cynthia Arntzen,Consumer,62100,FUR-CH-10001394, 1228.465 ,5,0.3, 0 
821,STAFF-453,CA-2014-140858,18-Sep-15,28-Sep-15,Standard Class,CA-12775,Cynthia Arntzen,Consumer,75250,OFF-BI-10004230, 31.086 ,3,0.7, -22.7964 
822,STAFF-2684,CA-2014-140858,13-Apr-12,07-May-12,Standard Class,CA-12775,Cynthia Arntzen,Consumer,89260,OFF-PA-10003395, 335.52 ,4,0.2, 117.432 
823,STAFF-2691,CA-2017-101434,28-May-19,12-Jun-19,Standard Class,TR-21325,Toby Ritter,Consumer,79000,TEC-AC-10002402, 239.97 ,3,0, 71.991 
824,STAFF-2525,CA-2017-101434,11-Jan-24,08-Feb-24,Standard Class,TR-21325,Toby Ritter,Consumer,35500,OFF-LA-10003223, 9.82 ,2,0, 4.8118 
825,STAFF-1076,US-2014-102071,28-May-15,25-Jun-15,Standard Class,PG-18820,Patrick Gardner,Consumer,27010,TEC-AC-10003441, 67.8 ,4,0, 4.068 
826,STAFF-2525,US-2014-102071,31-Aug-21,22-Sep-21,Standard Class,PG-18820,Patrick Gardner,Consumer,91200,TEC-AC-10000109, 167.97 ,3,0, 40.3128 
827,STAFF-1868,CA-2017-126956,09-Jun-20,29-Jun-20,Standard Class,GT-14710,Greg Tran,Consumer,32600,OFF-FA-10002280, 35 ,7,0, 16.8 
828,STAFF-1497,CA-2017-126956,25-Oct-21,01-Nov-21,Standard Class,GT-14710,Greg Tran,Consumer,30100,OFF-SU-10000381, 37.24 ,4,0, 10.7996 
829,STAFF-663,CA-2017-126956,07-Jan-23,23-Jan-23,Standard Class,GT-14710,Greg Tran,Consumer,89650,OFF-EN-10004459, 15.28 ,2,0, 7.4872 
830,STAFF-2867,CA-2017-129462,08-Jul-19,06-Aug-19,Second Class,JE-15745,Joel Eaton,Consumer,48100,FUR-CH-10000665, 301.96 ,2,0, 90.588 
831,STAFF-1356,CA-2017-129462,05-Jan-24,24-Jan-24,Second Class,JE-15745,Joel Eaton,Consumer,89500,OFF-AP-10003884, 180.66 ,3,0, 50.5848 
832,STAFF-764,CA-2017-129462,03-Jan-24,26-Jan-24,Second Class,JE-15745,Joel Eaton,Consumer,83400,TEC-PH-10001557, 191.98 ,2,0, 51.8346 
833,STAFF-2078,CA-2017-129462,07-Apr-22,06-May-22,Second Class,JE-15745,Joel Eaton,Consumer,33400,TEC-PH-10002085, 65.99 ,1,0, 17.1574 
834,STAFF-1088,CA-2016-165316,01-Mar-24,15-Mar-24,Standard Class,JB-15400,Jennifer Braxton,Corporate,50050,OFF-AR-10002956, 35.216 ,2,0.2, 2.6412 
835,STAFF-1924,CA-2016-165316,13-Oct-22,20-Oct-22,Standard Class,JB-15400,Jennifer Braxton,Corporate,21000,OFF-AP-10003266, 23.696 ,2,0.2, 6.5164 
836,STAFF-1956,CA-2016-165316,13-Feb-21,23-Feb-21,Standard Class,JB-15400,Jennifer Braxton,Corporate,85300,TEC-MA-10004002, 265.475 ,1,0.5, -111.4995 
837,STAFF-1524,US-2014-115987,20-Mar-20,28-Mar-20,Second Class,LH-17020,Lisa Hazard,Consumer,11700,OFF-BI-10001071, 51.184 ,4,0.8, -79.3352 
838,STAFF-1336,US-2017-156083,29-Mar-21,05-Apr-21,Standard Class,JL-15175,James Lanier,Home Office,47400,OFF-PA-10001560, 9.664 ,2,0.2, 3.2616 
839,STAFF-549,US-2016-137547,16-Feb-24,14-Mar-24,Standard Class,EB-13705,Ed Braxton,Corporate,75450,TEC-PH-10002365, 21.072 ,3,0.2, 1.5804 
840,STAFF-706,CA-2015-100454,13-Apr-17,13-May-17,Standard Class,BM-11650,Brian Moss,Corporate,75460,OFF-AR-10004648, 60.45 ,3,0, 16.3215 
841,STAFF-2924,CA-2015-100454,03-Jan-21,14-Jan-21,Standard Class,BM-11650,Brian Moss,Corporate,5050,OFF-AR-10002578, 11.52 ,4,0, 3.3408 
842,STAFF-1073,CA-2015-100454,02-Nov-22,17-Nov-22,Standard Class,BM-11650,Brian Moss,Corporate,68000,FUR-BO-10001519, 186.048 ,4,0.2, 9.3024 
843,STAFF-1497,CA-2016-161669,31-Dec-18,15-Jan-19,First Class,EM-14095,Eudokia Martin,Corporate,96500,OFF-BI-10001294, 37.44 ,4,0.2, 11.7 
844,STAFF-2592,CA-2016-161669,24-Jun-21,06-Jul-21,First Class,EM-14095,Eudokia Martin,Corporate,72300,OFF-BI-10001636, 26.976 ,4,0.2, 8.7672 
845,STAFF-375,CA-2016-161669,06-Oct-18,31-Oct-18,First Class,EM-14095,Eudokia Martin,Corporate,81500,OFF-SU-10002503, 11.36 ,2,0, 3.2944 
846,STAFF-336,CA-2016-161669,18-Apr-23,26-Apr-23,First Class,EM-14095,Eudokia Martin,Corporate,96100,OFF-LA-10004093, 14.62 ,2,0, 6.8714 
847,STAFF-705,CA-2015-114300,16-Dec-20,01-Jan-21,Standard Class,AF-10885,Art Foster,Consumer,18200,TEC-PH-10001552, 83.72 ,7,0, 23.4416 
848,STAFF-1940,CA-2015-114300,26-Jan-24,11-Feb-24,Standard Class,AF-10885,Art Foster,Consumer,36000,FUR-CH-10001891, 287.94 ,3,0, 77.7438 
849,STAFF-1809,CA-2017-107503,28-Dec-23,11-Jan-24,Standard Class,GA-14725,Guy Armstrong,Consumer,44200,FUR-FU-10003878, 48.896 ,4,0.2, 8.5568 
850,STAFF-2092,CA-2014-107755,10-Jan-22,06-Feb-22,Standard Class,CK-12760,Cyma Kinney,Corporate,11900,TEC-AC-10000710, 115.36 ,7,0, 49.6048 
851,STAFF-1007,CA-2016-152534,27-Dec-23,04-Jan-24,Second Class,DP-13105,Dave Poirier,Corporate,70000,OFF-AR-10002335, 5.16 ,2,0, 1.3416 
852,STAFF-229,CA-2016-152534,20-May-22,06-Jun-22,Second Class,DP-13105,Dave Poirier,Corporate,35500,OFF-PA-10001870, 38.88 ,6,0, 18.6624 
853,STAFF-447,CA-2016-113747,23-Nov-17,04-Dec-17,Standard Class,VD-21670,Valerie Dominguez,Consumer,6660,OFF-AR-10003373, 185.88 ,6,0, 50.1876 
854,STAFF-546,CA-2016-123274,06-Sep-21,03-Oct-21,Standard Class,GT-14710,Greg Tran,Consumer,89720,FUR-FU-10004090, 44.46 ,2,0, 14.6718 
855,STAFF-2158,CA-2016-123274,29-Jan-16,05-Feb-16,Standard Class,GT-14710,Greg Tran,Consumer,42600,OFF-ST-10000736, 242.94 ,3,0, 9.7176 
856,STAFF-508,CA-2014-125612,04-Mar-20,31-Mar-20,Standard Class,BK-11260,Berenike Kampe,Consumer,94850,OFF-PA-10001019, 39.96 ,2,0, 18.7812 
857,STAFF-2912,CA-2014-125612,02-Jun-17,17-Jun-17,Standard Class,BK-11260,Berenike Kampe,Consumer,8100,OFF-SU-10002537, 102.3 ,10,0, 26.598 
858,STAFF-1749,CA-2014-125612,09-Mar-18,19-Mar-18,Standard Class,BK-11260,Berenike Kampe,Consumer,7000,OFF-ST-10003221, 21.36 ,2,0, 5.7672 
859,STAFF-1086,CA-2017-161984,12-Sep-18,22-Sep-18,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,26050,OFF-PA-10004569, 7.61 ,1,0, 3.5767 
860,STAFF-1793,CA-2017-161984,25-Jan-20,09-Feb-20,Standard Class,SJ-20125,Sanjit Jacobs,Home Office,16700,OFF-FA-10000624, 7.16 ,2,0, 3.58 
861,STAFF-1114,CA-2014-133851,15-May-17,14-Jun-17,Standard Class,CM-12445,Chuck Magee,Consumer,32400,OFF-SU-10001225, 7.36 ,2,0, 0.1472 
862,STAFF-1691,CA-2014-133851,03-Jul-97,30-Jul-97,Standard Class,CM-12445,Chuck Magee,Consumer,36000,OFF-AR-10003752, 23.1 ,2,0, 10.626 
863,STAFF-332,CA-2016-134474,01-Apr-19,28-Apr-19,Second Class,AJ-10795,Anthony Johnson,Corporate,20400,TEC-AC-10001714, 191.472 ,6,0.2, 40.6878 
864,STAFF-2884,CA-2016-134474,18-Oct-18,30-Oct-18,Second Class,AJ-10795,Anthony Johnson,Corporate,28400,OFF-AR-10003958, 5.248 ,2,0.2, 0.5904 
865,STAFF-385,CA-2016-134474,07-Mar-20,05-Apr-20,Second Class,AJ-10795,Anthony Johnson,Corporate,34350,TEC-PH-10002923, 59.184 ,2,0.2, 5.1786 
866,STAFF-1339,CA-2014-149020,25-Feb-23,24-Mar-23,Standard Class,AJ-10780,Anthony Jacobs,Corporate,58200,OFF-LA-10004272, 2.89 ,1,0, 1.3583 
867,STAFF-1248,CA-2014-149020,23-Sep-23,11-Oct-23,Standard Class,AJ-10780,Anthony Jacobs,Corporate,96500,FUR-FU-10000965, 51.94 ,1,0, 21.2954 
868,STAFF-1898,CA-2016-134362,15-Jul-22,02-Aug-22,First Class,LS-16945,Linda Southworth,Corporate,93150,OFF-LA-10004853, 15.936 ,4,0.2, 5.1792 
869,STAFF-30,CA-2014-136742,18-Jan-24,29-Jan-24,Standard Class,GP-14740,Guy Phonely,Corporate,24000,OFF-BI-10003719, 44.91 ,6,0.7, -35.928 
870,STAFF-2129,CA-2016-158099,01-Jun-23,15-Jun-23,First Class,PK-18910,Paul Knutson,Home Office,94600,OFF-BI-10000545, 1141.47 ,5,0.7, -760.98 
871,STAFF-1262,CA-2016-158099,25-Sep-19,15-Oct-19,First Class,PK-18910,Paul Knutson,Home Office,26410,TEC-PH-10002496, 280.782 ,3,0.4, -46.797 
872,STAFF-1334,CA-2015-131128,18-Feb-16,04-Mar-16,First Class,TB-21520,Tracy Blumstein,Consumer,50100,OFF-PA-10003591, 34.44 ,3,0, 17.22 
873,STAFF-756,CA-2014-148488,08-Aug-22,04-Sep-22,Standard Class,SM-20005,Sally Matthias,Consumer,31850,OFF-PA-10004470, 11.36 ,2,0, 5.2256 
874,STAFF-2543,CA-2014-148488,16-Apr-24,14-May-24,Standard Class,SM-20005,Sally Matthias,Consumer,32700,OFF-BI-10000315, 106.344 ,7,0.2, 37.2204 
875,STAFF-467,CA-2017-114636,05-Nov-21,18-Nov-21,Standard Class,GA-14725,Guy Armstrong,Consumer,31200,OFF-PA-10001790, 192.16 ,5,0.2, 67.256 
876,STAFF-1483,CA-2016-116736,11-May-23,18-May-23,Standard Class,CC-12430,Chuck Clark,Home Office,13210,FUR-FU-10004017, 322.59 ,3,0, 64.518 
877,STAFF-1258,CA-2016-116736,15-Dec-23,11-Jan-24,Standard Class,CC-12430,Chuck Clark,Home Office,83100,TEC-AC-10003628, 29.99 ,1,0, 13.1956 
878,STAFF-2417,CA-2016-116736,29-Apr-18,26-May-18,Standard Class,CC-12430,Chuck Clark,Home Office,11300,TEC-AC-10002049, 371.97 ,3,0, 66.9546 
879,STAFF-2884,US-2014-158638,11-May-15,09-Jun-15,Standard Class,AG-10765,Anthony Garverick,Home Office,73440,OFF-BI-10003712, 5.892 ,4,0.7, -4.1244 
880,STAFF-264,CA-2017-111689,06-Jan-24,05-Feb-24,Second Class,HP-14815,Harold Pawlan,Home Office,10400,OFF-BI-10003984, 68.472 ,3,0.2, 23.1093 
881,STAFF-2888,CA-2017-111689,18-Apr-23,17-May-23,Second Class,HP-14815,Harold Pawlan,Home Office,93200,FUR-CH-10004287, 1242.9 ,5,0.1, 262.39 
